LAT,LON,GID,RTE_DEFN_LN_NM,RTE_DFO,ROUTEID,ROUTENUMBER,RTE_PRFX_TYPE_DSCR,RDBD_TYPE_DSCR,RMRKR_PNT_NBR,RMRKR_DISPLACEMENT,CTRL_SECT_LN_NBR,CTRL_SECT_MPT,MSG,distance
33.500149,-99.801866,1632873945,SH0006-KG,64.655,154272,6,Single Roadbed,State Highway,224,0.582,9805,16.334,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",114.3438106
30.487947,-99.762723,1670371233,SL0481-KG,0.586,154478,481,Single Roadbed,State Loop,416,0.551,14216,1.856,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",38.08092376
30.487947,-99.762723,1670457606,1138856,1.551,310962,1138856,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",129.8563195
30.484894,-99.760198,1670371233,SL0481-KG,0.845,154478,481,Single Roadbed,State Loop,416,0.81,14216,2.115,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",17.81431491
30.484894,-99.760198,17173,SL0481-CN,0.042,154478,481,Connector,State Loop,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",115.886557
31.218037,-98.5641,1669766573,US0190-KG,228.005,154749,190,Single Roadbed,US Highway,506,1.936,27205,0.218,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",61.81858287
32.641609,-98.100277,1565622412,US0281-KG,98.8,154754,281,Single Roadbed,US Highway,292,1.858,25002,25.509,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",0.584961305
30.66122,-99.10972,1599258974,US0087-KG,555.728,154782,87,Single Roadbed,US Highway,584,1.778,7104,9.748,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",3.750153611
30.66122,-99.10972,1599259060,US0087-RG,555.724,154782,87,Right Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",40.994894
30.66122,-99.10972,1599259038,US0087-LG,555.735,154782,87,Left Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",56.11342897
30.042397,-97.842419,1629763587,IH0035-RP,0.022,153710,35,Ramp,Interstate,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",34.38675095
30.042397,-97.842419,1629418008,IH0035-XG,217.274,153710,35,Left Frontage,Interstate,217,0.714,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",53.10826978
30.042397,-97.842419,1599355589,IH0035-LG,217.26,153710,35,Left Roadbed,Interstate,217,0.715,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",57.7770234
30.042397,-97.842419,1599354530,IH0035-KG,217.266,153710,35,Single Roadbed,Interstate,217,0.714,1602,20.264,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",88.94926894
30.042397,-97.842419,1599355656,IH0035-RG,217.283,153710,35,Right Roadbed,Interstate,217,0.716,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",116.0286378
31.064117,-93.523416,6745,SH0063-KG,63.852,154277,63,Single Roadbed,State Highway,799,0.001,21403,10.275,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",2.637673679
29.764151,-95.369616,22246,IH0045-RP,0.067,153716,45,Ramp,Interstate,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",81.96385587
29.764151,-95.369616,42118,256787,19.692,163569,256787,Single Roadbed,Local City Street,,,B44185,19.692,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",109.9561541
29.764151,-95.369616,1639008446,IH0045-LG,48.05,153716,45,Left Roadbed,Interstate,47,1.024,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",117.3105799
31.457232,-94.726229,1599257512,US0059-LG,173.62,154765,59,Left Roadbed,US Highway,378,0.949,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",52.44622283
31.457232,-94.726229,1672272110,US0059-KG,173.628,154765,59,Single Roadbed,US Highway,378,0.949,17601,32.806,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",69.46712799
31.457232,-94.726229,1599257513,US0059-RG,173.626,154765,59,Right Roadbed,US Highway,378,0.949,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",91.56843961
29.054328,-95.557113,1631059362,SH0332-LG,0.96,154221,332,Left Roadbed,State Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",22.50051698
29.054328,-95.557113,1631059336,SH0332-KG,0.96,154221,332,Single Roadbed,State Highway,672,0.922,84703,0.96,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",43.06683484
29.054328,-95.557113,1631059354,SH0332-RG,0.962,154221,332,Right Roadbed,State Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",58.56407836
30.057794,-94.819354,1549310285,US0090-KG,692.554,154783,90,Single Roadbed,US Highway,876,0.146,2803,13.063,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",49.14521429
30.85262,-94.181194,,,,,,,,,,,,,
31.063949,-93.520375,6745,SH0063-KG,64.031,154277,63,Single Roadbed,State Highway,799,0.18,21403,10.454,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",114.9728569
31.040142,-104.831674,476143,1246075,0.41,414879,1246075,Single Roadbed,Local City Street,,,LX9545,0.41,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",60.65291254
31.040142,-104.831674,1634256118,BI0010D-KG,2.194,159914,10,Single Roadbed,Business IH,114,0.009,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",124.7434481
31.7585,-106.486748,45086,266522,26.847,168548,266522,Single Roadbed,Local City Street,,,B44040,26.847,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",38.97009438
31.7585,-106.486748,40551,266668,22.515,168610,266668,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",74.48206075
31.7585,-106.486748,43665,266671,22.123,168611,266671,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",110.5083417
31.7585,-106.486748,46858,266523,0,168549,266523,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",110.5083417
31.759315,-106.486529,1549569266,SH0020-KG,20.047,154142,20,Single Roadbed,State Highway,328,0.098,103,1.608,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",12.18873088
31.759315,-106.486529,1552328628,266699,2.85,168630,266699,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",68.5267962
31.759315,-106.486529,1644192301,266559,22,168564,266559,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",113.8490671
31.75952,-106.48794,40548,266530,22.045,168553,266530,Single Roadbed,Local City Street,,,B44440,22.045,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",1.040205368
31.75952,-106.48794,1549569266,SH0020-KG,19.933,154142,20,Single Roadbed,State Highway,326,1.974,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",37.67714477
31.759841,-106.487868,1549569266,SH0020-KG,19.918,154142,20,Single Roadbed,State Highway,326,1.959,103,1.479,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",49.96231262
31.759841,-106.487868,40548,266530,22.062,168553,266530,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",81.54275739
31.75929,-106.48791,40548,266530,22.037,168553,266530,Single Roadbed,Local City Street,,,B44440,22.037,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",71.89664017
31.75929,-106.48791,1549569266,SH0020-KG,19.947,154142,20,Single Roadbed,State Highway,326,1.988,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",80.13346479
31.759339,-106.48631,1552328628,266699,2.857,168630,266699,Single Roadbed,Local City Street,,,B64480,2.849,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",8.058208909
31.759339,-106.48631,1549569266,SH0020-KG,20.058,154142,20,Single Roadbed,State Highway,328,0.109,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",21.34010703
31.759339,-106.48631,1644192301,266559,22,168564,266559,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",60.28412031
31.757216,-106.496261,1638921713,US0085-LG,5.166,154781,85,Left Roadbed,US Highway,326,0.666,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",141.6179046
31.75876,-106.48719,45086,266522,26.818,168548,266522,Single Roadbed,Local City Street,,,B44040,26.818,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",15.57458764
31.75876,-106.48719,297365,1081699,0.058,255531,1081699,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",22.23231786
31.75876,-106.48719,1549569266,SH0020-KG,19.996,154142,20,Single Roadbed,State Highway,328,0.047,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",32.00701724
31.691066,-106.327658,1488491289,FM0258-KG,0.05,174492,258,Single Roadbed,Farm to Market,348,0.01,214,0.05,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",125.17165
31.767317,-106.494924,293551,1078016,0.049,252013,1078016,Single Roadbed,Local City Street,,,LH6136,0.049,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",52.49855674
31.767317,-106.494924,1549569266,SH0020-KG,19.258,154142,20,Single Roadbed,State Highway,326,1.299,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",73.14147499
31.758798,-106.486795,1549569266,SH0020-KG,20.013,154142,20,Single Roadbed,State Highway,328,0.064,103,1.574,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",89.86788663
31.758798,-106.486795,45086,266522,26.829,168548,266522,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",91.45737614
31.758798,-106.486795,297365,1081699,0.062,255531,1081699,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",122.2657172
36.06161,-102.522354,488987,1260590,0.047,426722,1260590,Single Roadbed,Local City Street,,,LZ1459,0.047,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",63.77903026
36.06161,-102.522354,1599305594,1057597,0.048,232279,1057597,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",114.2365183
36.06161,-102.522354,1669075250,US0054-KG,60.9,154763,54,Single Roadbed,US Highway,272,1.233,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",139.538514
31.760932,-106.489405,42740,266432,22.167,168499,266432,Single Roadbed,Local City Street,,,B26550,22.167,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",27.62159859
31.760932,-106.489405,1549569266,SH0020-KG,19.804,154142,20,Single Roadbed,State Highway,326,1.845,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",96.30713716
31.760932,-106.489405,42739,266431,22.5,168498,266431,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",100.1009453
33.578272,-101.860098,,,,,,,,,,,,,
33.569813,-96.207436,,,,,,,,,,,,,
33.595087,-98.625063,220445,1007752,0.641,183673,1007752,Single Roadbed,Local City Street,,,LA7607,0.641,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",97.91358485
33.814728,-98.195362,333805,1116345,0.348,289151,1116345,Single Roadbed,Local City Street,,,LL3431,0.348,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",12.15918093
33.814728,-98.195362,1571342201,US0082-KG,313.255,154778,82,Single Roadbed,US Highway,544,0.316,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",13.48950506
33.814728,-98.195362,3818,FM1197-KG,13.333,173066,1197,Single Roadbed,Farm to Market,196,1.523,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",13.49773939
33.621978,-100.835458,7534,US0082-KG,149.333,154778,82,Single Roadbed,US Highway,372,1.214,13201,1.011,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",48.60042516
33.621978,-100.835458,286873,1071504,0.293,245705,1071504,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",59.81057839
33.759398,-96.537101,2496,FM0120-KG,12.568,173069,120,Single Roadbed,Farm to Market,604,0.96,72801,8.753,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",55.59639827
33.759398,-96.537101,1599263971,US0069-KG,4.769,154769,69,Single Roadbed,US Highway,196,0.475,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",125.6205344
33.754965,-96.531831,2496,FM0120-KG,13.17,173069,120,Single Roadbed,Farm to Market,604,1.562,72802,1.205,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",79.22596643
33.754965,-96.531831,42248,250027,14.09,160203,250027,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",107.0302483
33.667033,-101.500433,1552338911,US0062-RG,255.716,154767,62,Right Roadbed,US Highway,352,1.465,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",7.661915613
33.667033,-101.500433,1552334658,US0062-KG,255.715,154767,62,Single Roadbed,US Highway,352,1.465,13103,4.533,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",38.89073158
33.667033,-101.500433,1552407766,US0062-LG,255.716,154767,62,Left Roadbed,US Highway,352,1.465,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",66.4183628
36.398016,-100.803077,7536,US0083-KG,7.076,154779,83,Single Roadbed,US Highway,16,1.14,3002,7.06,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",111.3845367
33.623963,-97.145637,45719,251731,5.15,161080,251731,Single Roadbed,Local City Street,,,B00230,5.149,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",97.45993347
33.623963,-97.145637,2392,FM0051-KG,0.706,175607,51,Single Roadbed,Farm to Market,208,0.705,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",115.0948941
33.623963,-97.145637,45722,251744,4.381,161088,251744,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",142.5163134
35.211186,-101.865185,1599249174,SL0279-KG,2.294,154401,279,Single Roadbed,State Loop,290,0.112,9005,19.294,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",94.4748089
35.211186,-101.865185,218172,1005972,1.521,181940,1005972,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",132.8334648
35.226941,-100.248259,459049,1230018,0.861,399230,1230018,Single Roadbed,Local City Street,,,LW3866,0.861,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",112.0436696
33.578452,-101.844487,496162,1159843,0.435,331347,1159843,Single Roadbed,Local City Street,,,LP5748,0.435,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",28.41059114
36.23389,-100.27071,1670284953,SS0188-KG,0.364,154570,188,Single Roadbed,State Spur,,,58205,0.528,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",137.5760989
34.726576,-100.536792,394308,1168961,0.87,340144,1168961,Single Roadbed,Local City Street,,,LQ4572,0.87,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",98.37313583
34.726576,-100.536792,394318,1168970,0.875,340153,1168970,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",112.3954156
33.613284,-95.051441,2154,BS0037C-KG,0.579,159960,37,Single Roadbed,Business State,204,0.525,18902,17.829,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",103.2380357
33.613284,-95.051441,257975,1044616,0.539,219564,1044616,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",120.2311864
33.613284,-95.051441,257980,1044618,0.392,219566,1044618,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",130.028586
33.613284,-95.051441,257891,1044549,0.167,219497,1044549,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",141.3619166
35.232112,-100.601002,1599251371,BI0040H-KG,2.174,159888,40,Single Roadbed,Business IH,366,0.324,27523,24.318,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",16.19283923
30.313242,-104.022003,6674,SH0017-KG,94.158,154116,17,Single Roadbed,State Highway,454,0.413,10405,8.417,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",97.39685272
30.313242,-104.022003,392758,1167198,0.563,338440,1167198,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",110.7597099
35.829274,-101.442847,1599257047,SH0136-KG,50.628,154085,136,Single Roadbed,State Highway,62,0.057,35506,18.533,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",35.09955346
35.829274,-101.442847,464205,1234906,0.006,403941,1234906,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",51.20695554
35.829274,-101.442847,464247,1234947,0.329,403980,1234947,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",62.66157524
35.207453,-101.838344,46071,252265,11.691,161354,252265,Single Roadbed,Local City Street,,,B05536,11.691,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",20.83645198
35.207453,-101.838344,1599249174,SL0279-KG,3.834,154401,279,Single Roadbed,State Loop,290,1.652,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",139.3703215
33.905973,-98.90516,5044,FM2326-KG,9.808,174234,2326,Single Roadbed,Farm to Market,466,0.876,221502,2.85,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",30.14088951
34.957705,-100.221271,7537,US0083-KG,122.28,154779,83,Single Roadbed,US Highway,134,0.262,3103,9.536,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",8.845193616
34.957705,-100.221271,10061,US0083-RG,122.29,154779,83,Right Roadbed,US Highway,134,0.262,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",50.63686984
34.957705,-100.221271,10040,US0083-LG,122.291,154779,83,Left Roadbed,US Highway,134,0.262,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",53.15486571
33.753017,-96.196113,6769,SH0078-KG,0.019,154290,78,Single Roadbed,State Highway,,,27902,0.219,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",39.03427863
34.13299,-98.090953,6771,SH0079-KG,0,154291,79,Single Roadbed,State Highway,,,28201,0,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",12.38060273
34.131421,-98.098236,6771,SH0079-KG,0.429,154291,79,Single Roadbed,State Highway,,,28201,0.429,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",14.22735157
35.209374,-101.382834,1632873909,SH0207-KG,102.263,154149,207,Single Roadbed,State Highway,114,1.584,35603,34.327,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",124.6245042
33.612125,-95.747448,4160,FM1509-KG,3.777,173391,1509,Single Roadbed,Farm to Market,644,1.777,4514,4.777,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",5.425985481
33.612125,-95.747448,1599259840,139AA4750,0.005,98460,4750,Single Roadbed,County roads,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",102.2820454
33.661084,-95.673319,4161,FM1510-KG,1.343,173393,1510,Single Roadbed,Farm to Market,646,1.294,4515,2.343,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",3.070351525
